r,rho,m
2.0888390000e-05,1.0000000000e+15,1.6495000000e+13
2.0888980000e-05,1.0000000000e+15,1.6548580000e+13
2.0889580000e-05,1.0000000000e+15,1.6602320000e+13
2.0890170000e-05,1.0000000000e+15,1.6656240000e+13
2.0890760000e-05,1.0000000000e+15,1.6710330000e+13
2.0891350000e-05,1.0000000000e+15,1.6764600000e+13
2.0891940000e-05,1.0000000000e+15,1.6819050000e+13
2.0892540000e-05,1.0000000000e+15,1.6873680000e+13
2.0893130000e-05,1.0000000000e+15,1.6928480000e+13
2.0893720000e-05,1.0000000000e+15,1.6983450000e+13
2.0894310000e-05,1.0000000000e+15,1.7038610000e+13
2.0894900000e-05,1.0000000000e+15,1.7093950000e+13
2.0895500000e-05,1.0000000000e+15,1.7149460000e+13
2.0896090000e-05,1.0000000000e+15,1.7205160000e+13
2.0896680000e-05,1.0000000000e+15,1.7261040000e+13
2.0897270000e-05,1.0000000000e+15,1.7317100000e+13
2.0897860000e-05,1.0000000000e+15,1.7373340000e+13
2.0898460000e-05,1.0000000000e+15,1.7429760000e+13
2.0899050000e-05,1.0000000000e+15,1.7486370000e+13
2.0899640000e-05,1.0000000000e+15,1.7543160000e+13
2.0900230000e-05,1.0000000000e+15,1.7600130000e+13
2.0900820000e-05,1.0000000000e+15,1.7657290000e+13
2.0901410000e-05,1.0000000000e+15,1.7714640000e+13
2.0902010000e-05,1.0000000000e+15,1.7772170000e+13
2.0902600000e-05,1.0000000000e+15,1.7829890000e+13
2.0903190000e-05,1.0000000000e+15,1.7887800000e+13
2.0903780000e-05,1.0000000000e+15,1.7945890000e+13
2.0904370000e-05,1.0000000000e+15,1.8004180000e+13
2.0904960000e-05,1.0000000000e+15,1.8062650000e+13
2.0905550000e-05,1.0000000000e+15,1.8121310000e+13
2.0906150000e-05,1.0000000000e+15,1.8180160000e+13
2.0906740000e-05,1.0000000000e+15,1.8239210000e+13
2.0907330000e-05,1.0000000000e+15,1.8298440000e+13
2.0907920000e-05,1.0000000000e+15,1.8357870000e+13
2.0908510000e-05,1.0000000000e+15,1.8417490000e+13
2.0909100000e-05,1.0000000000e+15,1.8477310000e+13
2.0909690000e-05,1.0000000000e+15,1.8537320000e+13
2.0910280000e-05,1.0000000000e+15,1.8597520000e+13
2.0910880000e-05,1.0000000000e+15,1.8657920000e+13
2.0911470000e-05,1.0000000000e+15,1.8718510000e+13
2.0912060000e-05,1.0000000000e+15,1.8779310000e+13
2.0912650000e-05,1.0000000000e+15,1.8840300000e+13
2.0913240000e-05,1.0000000000e+15,1.8901480000e+13
2.0913830000e-05,1.0000000000e+15,1.8962870000e+13
2.0914420000e-05,1.0000000000e+15,1.9024460000e+13
2.0915010000e-05,1.0000000000e+15,1.9086240000e+13
2.0915600000e-05,1.0000000000e+15,1.9148230000e+13
2.0916190000e-05,1.0000000000e+15,1.9210420000e+13
2.0916780000e-05,1.0000000000e+15,1.9272810000e+13
2.0917370000e-05,1.0000000000e+15,1.9335400000e+13
2.0917970000e-05,1.0000000000e+15,1.9398200000e+13
2.0918560000e-05,1.0000000000e+15,1.9461200000e+13
2.0919150000e-05,1.0000000000e+15,1.9524400000e+13
2.0919740000e-05,1.0000000000e+15,1.9587810000e+13
2.0920330000e-05,1.0000000000e+15,1.9651420000e+13
2.0920920000e-05,1.0000000000e+15,1.9715250000e+13
2.0921510000e-05,1.0000000000e+15,1.9779280000e+13
2.0922100000e-05,1.0000000000e+15,1.9843510000e+13
2.0922690000e-05,1.0000000000e+15,1.9907960000e+13
2.0923280000e-05,1.0000000000e+15,1.9972620000e+13
2.0923870000e-05,1.0000000000e+15,2.0037480000e+13
2.0924460000e-05,1.0000000000e+15,2.0102560000e+13
2.0925050000e-05,1.0000000000e+15,2.0167840000e+13
2.0925640000e-05,1.0000000000e+15,2.0233340000e+13
2.0926230000e-05,1.0000000000e+15,2.0299060000e+13
2.0926820000e-05,1.0000000000e+15,2.0364980000e+13
2.0927410000e-05,1.0000000000e+15,2.0431120000e+13
2.0928000000e-05,1.0000000000e+15,2.0497470000e+13
2.0928590000e-05,1.0000000000e+15,2.0564040000e+13
2.0929180000e-05,1.0000000000e+15,2.0630830000e+13
2.0929770000e-05,1.0000000000e+15,2.0697830000e+13
2.0930360000e-05,1.0000000000e+15,2.0765050000e+13
2.0930950000e-05,1.0000000000e+15,2.0832490000e+13
2.0931540000e-05,1.0000000000e+15,2.0900150000e+13
2.0932130000e-05,1.0000000000e+15,2.0968030000e+13
2.0932720000e-05,1.0000000000e+15,2.1036130000e+13
2.0933310000e-05,1.0000000000e+15,2.1104450000e+13
2.0933900000e-05,1.0000000000e+15,2.1172990000e+13
2.0934490000e-05,1.0000000000e+15,2.1241750000e+13
2.0935080000e-05,1.0000000000e+15,2.1310740000e+13
2.0935670000e-05,1.0000000000e+15,2.1379950000e+13
2.0936260000e-05,1.0000000000e+15,2.1449390000e+13
2.0936850000e-05,1.0000000000e+15,2.1519050000e+13
2.0937440000e-05,1.0000000000e+15,2.1588930000e+13
2.0938030000e-05,1.0000000000e+15,2.1659050000e+13
2.0938620000e-05,1.0000000000e+15,2.1729390000e+13
2.0939210000e-05,1.0000000000e+15,2.1799960000e+13
2.0939800000e-05,1.0000000000e+15,2.1870760000e+13
2.0940390000e-05,1.0000000000e+15,2.1941790000e+13
2.0940980000e-05,1.0000000000e+15,2.2013050000e+13
2.0941560000e-05,1.0000000000e+15,2.2084540000e+13
2.0942150000e-05,1.0000000000e+15,2.2156270000e+13
2.0942740000e-05,1.0000000000e+15,2.2228230000e+13
2.0943330000e-05,1.0000000000e+15,2.2300420000e+13
2.0943920000e-05,1.0000000000e+15,2.2372840000e+13
2.0944510000e-05,1.0000000000e+15,2.2445500000e+13
2.0945100000e-05,1.0000000000e+15,2.2518400000e+13
2.0945690000e-05,1.0000000000e+15,2.2591530000e+13
2.0946280000e-05,1.0000000000e+15,2.2664900000e+13
2.0946870000e-05,1.0000000000e+15,2.2738510000e+13
2.0947460000e-05,1.0000000000e+15,2.2812360000e+13
2.0948050000e-05,1.0000000000e+15,2.2886450000e+13
2.0948630000e-05,1.0000000000e+15,2.2960780000e+13
2.0949220000e-05,1.0000000000e+15,2.3035350000e+13
2.0949810000e-05,1.0000000000e+15,2.3110160000e+13
2.0950400000e-05,1.0000000000e+15,2.3185210000e+13
2.0950990000e-05,1.0000000000e+15,2.3260510000e+13
2.0951580000e-05,1.0000000000e+15,2.3336060000e+13
2.0952170000e-05,1.0000000000e+15,2.3411850000e+13
2.0952760000e-05,1.0000000000e+15,2.3487880000e+13
2.0953340000e-05,1.0000000000e+15,2.3564160000e+13
2.0953930000e-05,1.0000000000e+15,2.3640690000e+13
2.0954520000e-05,1.0000000000e+15,2.3717470000e+13
2.0955110000e-05,1.0000000000e+15,2.3794500000e+13
2.0955700000e-05,1.0000000000e+15,2.3871780000e+13
2.0956290000e-05,1.0000000000e+15,2.3949300000e+13
2.0956880000e-05,1.0000000000e+15,2.4027080000e+13
2.0957460000e-05,1.0000000000e+15,2.4105120000e+13
2.0958050000e-05,1.0000000000e+15,2.4183400000e+13
2.0958640000e-05,1.0000000000e+15,2.4261950000e+13
2.0959230000e-05,1.0000000000e+15,2.4340740000e+13
2.0959820000e-05,1.0000000000e+15,2.4419790000e+13
2.0960410000e-05,1.0000000000e+15,2.4499100000e+13
2.0960990000e-05,1.0000000000e+15,2.4578670000e+13
2.0961580000e-05,1.0000000000e+15,2.4658490000e+13
2.0962170000e-05,1.0000000000e+15,2.4738580000e+13
2.0962760000e-05,1.0000000000e+15,2.4818920000e+13
2.0963350000e-05,1.0000000000e+15,2.4899520000e+13
2.0963940000e-05,1.0000000000e+15,2.4980390000e+13
2.0964520000e-05,1.0000000000e+15,2.5061520000e+13
2.0965110000e-05,1.0000000000e+15,2.5142910000e+13
2.0965700000e-05,1.0000000000e+15,2.5224570000e+13
2.0966290000e-05,1.0000000000e+15,2.5306490000e+13
2.0966870000e-05,1.0000000000e+15,2.5388680000e+13
2.0967460000e-05,1.0000000000e+15,2.5471130000e+13
2.0968050000e-05,1.0000000000e+15,2.5553860000e+13
2.0968640000e-05,1.0000000000e+15,2.5636850000e+13
2.0969230000e-05,1.0000000000e+15,2.5720110000e+13
2.0969810000e-05,1.0000000000e+15,2.5803640000e+13
2.0970400000e-05,1.0000000000e+15,2.5887440000e+13
2.0970990000e-05,1.0000000000e+15,2.5971520000e+13
2.0971580000e-05,1.0000000000e+15,2.6055870000e+13
2.0972160000e-05,1.0000000000e+15,2.6140490000e+13
2.0972750000e-05,1.0000000000e+15,2.6225390000e+13
2.0973340000e-05,1.0000000000e+15,2.6310560000e+13
2.0973930000e-05,1.0000000000e+15,2.6396010000e+13
2.0974510000e-05,1.0000000000e+15,2.6481730000e+13
2.0975100000e-05,1.0000000000e+15,2.6567740000e+13
2.0975690000e-05,1.0000000000e+15,2.6654020000e+13
2.0976280000e-05,1.0000000000e+15,2.6740590000e+13
2.0976860000e-05,1.0000000000e+15,2.6827430000e+13
2.0977450000e-05,1.0000000000e+15,2.6914560000e+13
2.0978040000e-05,1.0000000000e+15,2.7001970000e+13
2.0978630000e-05,1.0000000000e+15,2.7089670000e+13
2.0979210000e-05,1.0000000000e+15,2.7177650000e+13
2.0979800000e-05,1.0000000000e+15,2.7265910000e+13
2.0980390000e-05,1.0000000000e+15,2.7354460000e+13
2.0980970000e-05,1.0000000000e+15,2.7443300000e+13
2.0981560000e-05,1.0000000000e+15,2.7532430000e+13
2.0982150000e-05,1.0000000000e+15,2.7621850000e+13
2.0982740000e-05,1.0000000000e+15,2.7711560000e+13
2.0983320000e-05,1.0000000000e+15,2.7801560000e+13
2.0983910000e-05,1.0000000000e+15,2.7891850000e+13
2.0984500000e-05,1.0000000000e+15,2.7982430000e+13
2.0985080000e-05,1.0000000000e+15,2.8073310000e+13
2.0985670000e-05,1.0000000000e+15,2.8164480000e+13
2.0986260000e-05,1.0000000000e+15,2.8255950000e+13
2.0986840000e-05,1.0000000000e+15,2.8347720000e+13
2.0987430000e-05,1.0000000000e+15,2.8439790000e+13
2.0988020000e-05,1.0000000000e+15,2.8532150000e+13
2.0988600000e-05,1.0000000000e+15,2.8624820000e+13
2.0989190000e-05,1.0000000000e+15,2.8717780000e+13
2.0989780000e-05,1.0000000000e+15,2.8811050000e+13
2.0990360000e-05,1.0000000000e+15,2.8904620000e+13
2.0990950000e-05,1.0000000000e+15,2.8998490000e+13
2.0991540000e-05,1.0000000000e+15,2.9092670000e+13
2.0992120000e-05,1.0000000000e+15,2.9187150000e+13
2.0992710000e-05,1.0000000000e+15,2.9281950000e+13
2.0993300000e-05,1.0000000000e+15,2.9377050000e+13
2.0993880000e-05,1.0000000000e+15,2.9472450000e+13
2.0994470000e-05,1.0000000000e+15,2.9568170000e+13
2.0995060000e-05,1.0000000000e+15,2.9664200000e+13
2.0995640000e-05,1.0000000000e+15,2.9760540000e+13
2.0996230000e-05,1.0000000000e+15,2.9857200000e+13
2.0996810000e-05,1.0000000000e+15,2.9954160000e+13
2.0997400000e-05,1.0000000000e+15,3.0051450000e+13
2.0997990000e-05,1.0000000000e+15,3.0149040000e+13
2.0998570000e-05,1.0000000000e+15,3.0246960000e+13
2.0999160000e-05,1.0000000000e+15,3.0345190000e+13
2.0999750000e-05,1.0000000000e+15,3.0443750000e+13
2.1000330000e-05,1.0000000000e+15,3.0542620000e+13
2.1000920000e-05,1.0000000000e+15,3.0641810000e+13
2.1001500000e-05,1.0000000000e+15,3.0741330000e+13
2.1002090000e-05,1.0000000000e+15,3.0841170000e+13
2.1002680000e-05,1.0000000000e+15,3.0941330000e+13
2.1003260000e-05,1.0000000000e+15,3.1041820000e+13
2.1003850000e-05,1.0000000000e+15,3.1142630000e+13
2.1004430000e-05,1.0000000000e+15,3.1243780000e+13
2.1005020000e-05,1.0000000000e+15,3.1345250000e+13
2.1005600000e-05,1.0000000000e+15,3.1447050000e+13
2.1006190000e-05,1.0000000000e+15,3.1549180000e+13
2.1006780000e-05,1.0000000000e+15,3.1651640000e+13
2.1007360000e-05,1.0000000000e+15,3.1754440000e+13
2.1007950000e-05,1.0000000000e+15,3.1857560000e+13
2.1008530000e-05,1.0000000000e+15,3.1961030000e+13
2.1009120000e-05,1.0000000000e+15,3.2064830000e+13
2.1009700000e-05,1.0000000000e+15,3.2168970000e+13
2.1010290000e-05,1.0000000000e+15,3.2273440000e+13
2.1010870000e-05,1.0000000000e+15,3.2378260000e+13
2.1011460000e-05,1.0000000000e+15,3.2483410000e+13
2.1012050000e-05,1.0000000000e+15,3.2588910000e+13
2.1012630000e-05,1.0000000000e+15,3.2694750000e+13
2.1013220000e-05,1.0000000000e+15,3.2800930000e+13
2.1013800000e-05,1.0000000000e+15,3.2907460000e+13
2.1014390000e-05,1.0000000000e+15,3.3014330000e+13
2.1014970000e-05,1.0000000000e+15,3.3121550000e+13
2.1015560000e-05,1.0000000000e+15,3.3229120000e+13
2.1016140000e-05,1.0000000000e+15,3.3337040000e+13
2.1016730000e-05,1.0000000000e+15,3.3445310000e+13
2.1017310000e-05,1.0000000000e+15,3.3553930000e+13
2.1017900000e-05,1.0000000000e+15,3.3662910000e+13
2.1018480000e-05,1.0000000000e+15,3.3772230000e+13
2.1019070000e-05,1.0000000000e+15,3.3881920000e+13
2.1019650000e-05,1.0000000000e+15,3.3991950000e+13
2.1020240000e-05,1.0000000000e+15,3.4102350000e+13
2.1020820000e-05,1.0000000000e+15,3.4213100000e+13
2.1021410000e-05,1.0000000000e+15,3.4324220000e+13
2.1021990000e-05,1.0000000000e+15,3.4435690000e+13
2.1022580000e-05,1.0000000000e+15,3.4547530000e+13
2.1023160000e-05,1.0000000000e+15,3.4659730000e+13
2.1023750000e-05,1.0000000000e+15,3.4772300000e+13
2.1024330000e-05,1.0000000000e+15,3.4885230000e+13
2.1024920000e-05,1.0000000000e+15,3.4998520000e+13
2.1025500000e-05,1.0000000000e+15,3.5112190000e+13
2.1026090000e-05,1.0000000000e+15,3.5226220000e+13
2.1026670000e-05,1.0000000000e+15,3.5340630000e+13
2.1027250000e-05,1.0000000000e+15,3.5455400000e+13
2.1027840000e-05,1.0000000000e+15,3.5570550000e+13
2.1028420000e-05,1.0000000000e+15,3.5686080000e+13
2.1029010000e-05,1.0000000000e+15,3.5801970000e+13
2.1029590000e-05,1.0000000000e+15,3.5918250000e+13
2.1030180000e-05,1.0000000000e+15,3.6034900000e+13
2.1030760000e-05,1.0000000000e+15,3.6151930000e+13
2.1031350000e-05,1.0000000000e+15,3.6269340000e+13
2.1031930000e-05,1.0000000000e+15,3.6387140000e+13
2.1032510000e-05,1.0000000000e+15,3.6505310000e+13
2.1033100000e-05,1.0000000000e+15,3.6623870000e+13
2.1033680000e-05,1.0000000000e+15,3.6742810000e+13
2.1034270000e-05,1.0000000000e+15,3.6862140000e+13
2.1034850000e-05,1.0000000000e+15,3.6981860000e+13
2.1035430000e-05,1.0000000000e+15,3.7101970000e+13
2.1036020000e-05,1.0000000000e+15,3.7222460000e+13
2.1036600000e-05,1.0000000000e+15,3.7343350000e+13
2.1037190000e-05,1.0000000000e+15,3.7464630000e+13
2.1037770000e-05,1.0000000000e+15,3.7586310000e+13
2.1038350000e-05,1.0000000000e+15,3.7708380000e+13
2.1038940000e-05,1.0000000000e+15,3.7830840000e+13
2.1039520000e-05,1.0000000000e+15,3.7953710000e+13
2.1040110000e-05,1.0000000000e+15,3.8076970000e+13
2.1040690000e-05,1.0000000000e+15,3.8200630000e+13
2.1041270000e-05,1.0000000000e+15,3.8324700000e+13
2.1041860000e-05,1.0000000000e+15,3.8449160000e+13
2.1042440000e-05,1.0000000000e+15,3.8574040000e+13
2.1043020000e-05,1.0000000000e+15,3.8699310000e+13
2.1043610000e-05,1.0000000000e+15,3.8825000000e+13
2.1044190000e-05,1.0000000000e+15,3.8951090000e+13
2.1044780000e-05,1.0000000000e+15,3.9077590000e+13
2.1045360000e-05,1.0000000000e+15,3.9204500000e+13
2.1045940000e-05,1.0000000000e+15,3.9331830000e+13
2.1046530000e-05,1.0000000000e+15,3.9459570000e+13
2.1047110000e-05,1.0000000000e+15,3.9587720000e+13
2.1047690000e-05,1.0000000000e+15,3.9716290000e+13
2.1048280000e-05,1.0000000000e+15,3.9845280000e+13
2.1048860000e-05,1.0000000000e+15,3.9974680000e+13
2.1049440000e-05,1.0000000000e+15,4.0104510000e+13
2.1050030000e-05,1.0000000000e+15,4.0234760000e+13
2.1050610000e-05,1.0000000000e+15,4.0365430000e+13
2.1051190000e-05,1.0000000000e+15,4.0496520000e+13
2.1051780000e-05,1.0000000000e+15,4.0628040000e+13
2.1052360000e-05,1.0000000000e+15,4.0759990000e+13
2.1052940000e-05,1.0000000000e+15,4.0892370000e+13
2.1053520000e-05,1.0000000000e+15,4.1025180000e+13
2.1054110000e-05,1.0000000000e+15,4.1158410000e+13
2.1054690000e-05,1.0000000000e+15,4.1292080000e+13
2.1055270000e-05,1.0000000000e+15,4.1426190000e+13
2.1055860000e-05,1.0000000000e+15,4.1560730000e+13
2.1056440000e-05,1.0000000000e+15,4.1695710000e+13
2.1057020000e-05,1.0000000000e+15,4.1831120000e+13
2.1057610000e-05,1.0000000000e+15,4.1966980000e+13
2.1058190000e-05,1.0000000000e+15,4.2103280000e+13
2.1058770000e-05,1.0000000000e+15,4.2240010000e+13
2.1059350000e-05,1.0000000000e+15,4.2377200000e+13
2.1059940000e-05,1.0000000000e+15,4.2514830000e+13
2.1060520000e-05,1.0000000000e+15,4.2652900000e+13
2.1061100000e-05,1.0000000000e+15,4.2791430000e+13
2.1061680000e-05,1.0000000000e+15,4.2930400000e+13
2.1062270000e-05,1.0000000000e+15,4.3069830000e+13
2.1062850000e-05,1.0000000000e+15,4.3209710000e+13
2.1063430000e-05,1.0000000000e+15,4.3350040000e+13
2.1064010000e-05,1.0000000000e+15,4.3490830000e+13
2.1064600000e-05,1.0000000000e+15,4.3632070000e+13
2.1065180000e-05,1.0000000000e+15,4.3773780000e+13
2.1065760000e-05,1.0000000000e+15,4.3915940000e+13
2.1066340000e-05,1.0000000000e+15,4.4058570000e+13
2.1066930000e-05,1.0000000000e+15,4.4201660000e+13
2.1067510000e-05,1.0000000000e+15,4.4345210000e+13
2.1068090000e-05,1.0000000000e+15,4.4489230000e+13
2.1068670000e-05,1.0000000000e+15,4.4633720000e+13
2.1069260000e-05,1.0000000000e+15,4.4778680000e+13
2.1069840000e-05,1.0000000000e+15,4.4924110000e+13
2.1070420000e-05,1.0000000000e+15,4.5070010000e+13
2.1071000000e-05,1.0000000000e+15,4.5216380000e+13
2.1071580000e-05,1.0000000000e+15,4.5363230000e+13
2.1072170000e-05,1.0000000000e+15,4.5510560000e+13
2.1072750000e-05,1.0000000000e+15,4.5658360000e+13
2.1073330000e-05,1.0000000000e+15,4.5806650000e+13
2.1073910000e-05,1.0000000000e+15,4.5955410000e+13
2.1074490000e-05,1.0000000000e+15,4.6104660000e+13
2.1075080000e-05,1.0000000000e+15,4.6254400000e+13
2.1075660000e-05,1.0000000000e+15,4.6404620000e+13
2.1076240000e-05,1.0000000000e+15,4.6555330000e+13
2.1076820000e-05,1.0000000000e+15,4.6706530000e+13
2.1077400000e-05,1.0000000000e+15,4.6858220000e+13
2.1077990000e-05,1.0000000000e+15,4.7010400000e+13
2.1078570000e-05,1.0000000000e+15,4.7163070000e+13
2.1079150000e-05,1.0000000000e+15,4.7316250000e+13
2.1079730000e-05,1.0000000000e+15,4.7469920000e+13
2.1080310000e-05,1.0000000000e+15,4.7624080000e+13
2.1080890000e-05,1.0000000000e+15,4.7778750000e+13
2.1081480000e-05,1.0000000000e+15,4.7933930000e+13
2.1082060000e-05,1.0000000000e+15,4.8089600000e+13
2.1082640000e-05,1.0000000000e+15,4.8245780000e+13
2.1083220000e-05,1.0000000000e+15,4.8402470000e+13
2.1083800000e-05,1.0000000000e+15,4.8559670000e+13
2.1084380000e-05,1.0000000000e+15,4.8717380000e+13
2.1084960000e-05,1.0000000000e+15,4.8875600000e+13
2.1085540000e-05,1.0000000000e+15,4.9034330000e+13
2.1086130000e-05,1.0000000000e+15,4.9193580000e+13
2.1086710000e-05,1.0000000000e+15,4.9353350000e+13
2.1087290000e-05,1.0000000000e+15,4.9513630000e+13
2.1087870000e-05,1.0000000000e+15,4.9674440000e+13
2.1088450000e-05,1.0000000000e+15,4.9835770000e+13
2.1089030000e-05,1.0000000000e+15,4.9997620000e+13
2.1089610000e-05,1.0000000000e+15,5.0160000000e+13
2.1090190000e-05,1.0000000000e+15,5.0322900000e+13
2.1090780000e-05,1.0000000000e+15,5.0486340000e+13
2.1091360000e-05,1.0000000000e+15,5.0650300000e+13
2.1091940000e-05,1.0000000000e+15,5.0814800000e+13
2.1092520000e-05,1.0000000000e+15,5.0979830000e+13
2.1093100000e-05,1.0000000000e+15,5.1145400000e+13
2.1093680000e-05,1.0000000000e+15,5.1311500000e+13
2.1094260000e-05,1.0000000000e+15,5.1478150000e+13
2.1094840000e-05,1.0000000000e+15,5.1645330000e+13
2.1095420000e-05,1.0000000000e+15,5.1813060000e+13
2.1096000000e-05,1.0000000000e+15,5.1981340000e+13
2.1096580000e-05,1.0000000000e+15,5.2150160000e+13
2.1097160000e-05,1.0000000000e+15,5.2319530000e+13
2.1097750000e-05,1.0000000000e+15,5.2489450000e+13
2.1098330000e-05,1.0000000000e+15,5.2659920000e+13
2.1098910000e-05,1.0000000000e+15,5.2830940000e+13
2.1099490000e-05,1.0000000000e+15,5.3002520000e+13
2.1100070000e-05,1.0000000000e+15,5.3174660000e+13
2.1100650000e-05,1.0000000000e+15,5.3347350000e+13
2.1101230000e-05,1.0000000000e+15,5.3520610000e+13
2.1101810000e-05,1.0000000000e+15,5.3694430000e+13
2.1102390000e-05,1.0000000000e+15,5.3868810000e+13
2.1102970000e-05,1.0000000000e+15,5.4043760000e+13
2.1103550000e-05,1.0000000000e+15,5.4219280000e+13
2.1104130000e-05,1.0000000000e+15,5.4395370000e+13
2.1104710000e-05,1.0000000000e+15,5.4572030000e+13
2.1105290000e-05,1.0000000000e+15,5.4749270000e+13
2.1105870000e-05,1.0000000000e+15,5.4927080000e+13
2.1106450000e-05,1.0000000000e+15,5.5105460000e+13
2.1107030000e-05,1.0000000000e+15,5.5284430000e+13
2.1107610000e-05,1.0000000000e+15,5.5463980000e+13
2.1108190000e-05,1.0000000000e+15,5.5644110000e+13
2.1108770000e-05,1.0000000000e+15,5.5824820000e+13
2.1109350000e-05,1.0000000000e+15,5.6006130000e+13
2.1109930000e-05,1.0000000000e+15,5.6188020000e+13
2.1110510000e-05,1.0000000000e+15,5.6370500000e+13
2.1111090000e-05,1.0000000000e+15,5.6553580000e+13
2.1111670000e-05,1.0000000000e+15,5.6737250000e+13
2.1112250000e-05,1.0000000000e+15,5.6921510000e+13
2.1112830000e-05,1.0000000000e+15,5.7106380000e+13
2.1113410000e-05,1.0000000000e+15,5.7291840000e+13
2.1113990000e-05,1.0000000000e+15,5.7477910000e+13
2.1114570000e-05,1.0000000000e+15,5.7664580000e+13
2.1115150000e-05,1.0000000000e+15,5.7851860000e+13
2.1115730000e-05,1.0000000000e+15,5.8039750000e+13
2.1116310000e-05,1.0000000000e+15,5.8228240000e+13
2.1116890000e-05,1.0000000000e+15,5.8417350000e+13
2.1117470000e-05,1.0000000000e+15,5.8607070000e+13
2.1118050000e-05,1.0000000000e+15,5.8797410000e+13
2.1118630000e-05,1.0000000000e+15,5.8988370000e+13
2.1119210000e-05,1.0000000000e+15,5.9179950000e+13
2.1119790000e-05,1.0000000000e+15,5.9372150000e+13
2.1120370000e-05,1.0000000000e+15,5.9564970000e+13
2.1120940000e-05,1.0000000000e+15,5.9758420000e+13
2.1121520000e-05,1.0000000000e+15,5.9952500000e+13
2.1122100000e-05,1.0000000000e+15,6.0147210000e+13
2.1122680000e-05,1.0000000000e+15,6.0342550000e+13
2.1123260000e-05,1.0000000000e+15,6.0538520000e+13
2.1123840000e-05,1.0000000000e+15,6.0735130000e+13
2.1124420000e-05,1.0000000000e+15,6.0932380000e+13
2.1125000000e-05,1.0000000000e+15,6.1130280000e+13
2.1125580000e-05,1.0000000000e+15,6.1328810000e+13
2.1126160000e-05,1.0000000000e+15,6.1527990000e+13
2.1126740000e-05,1.0000000000e+15,6.1727810000e+13
2.1127320000e-05,1.0000000000e+15,6.1928290000e+13
2.1127890000e-05,1.0000000000e+15,6.2129410000e+13
2.1128470000e-05,1.0000000000e+15,6.2331190000e+13
2.1129050000e-05,1.0000000000e+15,6.2533620000e+13
2.1129630000e-05,1.0000000000e+15,6.2736720000e+13
2.1130210000e-05,1.0000000000e+15,6.2940470000e+13
2.1130790000e-05,1.0000000000e+15,6.3144880000e+13
2.1131370000e-05,1.0000000000e+15,6.3349950000e+13
2.1131950000e-05,1.0000000000e+15,6.3555700000e+13
