t,y0,k1[0],k2[0],k3[0],k4[0],y1,k1[1],k2[1],k3[1],k4[1],P,H
7.010930e+05,7.761478e+14,-7.173914e+08,-7.182027e+08,-7.182043e+08,-7.190167e+08,1.255605e+33,4.794082e+27,4.798704e+27,4.798701e+27,4.803319e+27,8.382212e+34,3.140502e+05
7.020930e+05,7.754296e+14,-7.190167e+08,-7.198302e+08,-7.198318e+08,-7.206464e+08,1.260404e+33,4.803319e+27,4.807933e+27,4.807930e+27,4.812540e+27,8.355521e+34,3.130503e+05
7.030930e+05,7.747098e+14,-7.206464e+08,-7.214621e+08,-7.214637e+08,-7.222805e+08,1.265212e+33,4.812540e+27,4.817146e+27,4.817143e+27,4.821745e+27,8.328831e+34,3.120524e+05
7.040930e+05,7.739884e+14,-7.222805e+08,-7.230985e+08,-7.231001e+08,-7.239191e+08,1.270029e+33,4.821745e+27,4.826342e+27,4.826340e+27,4.830933e+27,8.302141e+34,3.110565e+05
7.050929e+05,7.732653e+14,-7.239191e+08,-7.247392e+08,-7.247408e+08,-7.255621e+08,1.274855e+33,4.830933e+27,4.835522e+27,4.835520e+27,4.840105e+27,8.275451e+34,3.100625e+05
7.060929e+05,7.725405e+14,-7.255621e+08,-7.263845e+08,-7.263861e+08,-7.272096e+08,1.279691e+33,4.840105e+27,4.844686e+27,4.844683e+27,4.849260e+27,8.248762e+34,3.090704e+05
7.070929e+05,7.718142e+14,-7.272096e+08,-7.280342e+08,-7.280358e+08,-7.288616e+08,1.284535e+33,4.849260e+27,4.853833e+27,4.853830e+27,4.858399e+27,8.222074e+34,3.080803e+05
7.080929e+05,7.710861e+14,-7.288616e+08,-7.296885e+08,-7.296901e+08,-7.305181e+08,1.289389e+33,4.858399e+27,4.862963e+27,4.862960e+27,4.867520e+27,8.195387e+34,3.070921e+05
7.090929e+05,7.703564e+14,-7.305181e+08,-7.313473e+08,-7.313489e+08,-7.321792e+08,1.294252e+33,4.867520e+27,4.872076e+27,4.872073e+27,4.876625e+27,8.168701e+34,3.061058e+05
7.100929e+05,7.696251e+14,-7.321792e+08,-7.330107e+08,-7.330123e+08,-7.338449e+08,1.299124e+33,4.876625e+27,4.881172e+27,4.881169e+27,4.885712e+27,8.142016e+34,3.051213e+05
7.110929e+05,7.688921e+14,-7.338449e+08,-7.346787e+08,-7.346803e+08,-7.355153e+08,1.304005e+33,4.885712e+27,4.890250e+27,4.890247e+27,4.894781e+27,8.115332e+34,3.041388e+05
7.120929e+05,7.681574e+14,-7.355153e+08,-7.363514e+08,-7.363530e+08,-7.371903e+08,1.308895e+33,4.894781e+27,4.899311e+27,4.899308e+27,4.903833e+27,8.088650e+34,3.031582e+05
7.130929e+05,7.674211e+14,-7.371903e+08,-7.380288e+08,-7.380304e+08,-7.388700e+08,1.313794e+33,4.903833e+27,4.908354e+27,4.908351e+27,4.912867e+27,8.061970e+34,3.021794e+05
7.140929e+05,7.666831e+14,-7.388700e+08,-7.397108e+08,-7.397124e+08,-7.405544e+08,1.318703e+33,4.912867e+27,4.917379e+27,4.917376e+27,4.921883e+27,8.035292e+34,3.012025e+05
7.150928e+05,7.659434e+14,-7.405544e+08,-7.413976e+08,-7.413992e+08,-7.422436e+08,1.323620e+33,4.921883e+27,4.926386e+27,4.926383e+27,4.930881e+27,8.008616e+34,3.002275e+05
7.160928e+05,7.652020e+14,-7.422436e+08,-7.430892e+08,-7.430907e+08,-7.439375e+08,1.328546e+33,4.930881e+27,4.935374e+27,4.935372e+27,4.939860e+27,7.981942e+34,2.992543e+05
7.170928e+05,7.644589e+14,-7.439375e+08,-7.447855e+08,-7.447871e+08,-7.456363e+08,1.333482e+33,4.939860e+27,4.944344e+27,4.944342e+27,4.948821e+27,7.955271e+34,2.982830e+05
7.180928e+05,7.637141e+14,-7.456363e+08,-7.464867e+08,-7.464883e+08,-7.473399e+08,1.338426e+33,4.948821e+27,4.953296e+27,4.953293e+27,4.957763e+27,7.928602e+34,2.973134e+05
7.190928e+05,7.629676e+14,-7.473399e+08,-7.481927e+08,-7.481943e+08,-7.490484e+08,1.343379e+33,4.957763e+27,4.962228e+27,4.962226e+27,4.966686e+27,7.901937e+34,2.963458e+05
7.200928e+05,7.622194e+14,-7.490484e+08,-7.499037e+08,-7.499053e+08,-7.507618e+08,1.348342e+33,4.966686e+27,4.971142e+27,4.971139e+27,4.975590e+27,7.875274e+34,2.953799e+05
7.210928e+05,7.614695e+14,-7.507618e+08,-7.516195e+08,-7.516211e+08,-7.524801e+08,1.353313e+33,4.975590e+27,4.980037e+27,4.980034e+27,4.984475e+27,7.848614e+34,2.944158e+05
7.220928e+05,7.607179e+14,-7.524801e+08,-7.533403e+08,-7.533419e+08,-7.542034e+08,1.358293e+33,4.984475e+27,4.988912e+27,4.988909e+27,4.993340e+27,7.821958e+34,2.934536e+05
7.230928e+05,7.599646e+14,-7.542034e+08,-7.550661e+08,-7.550677e+08,-7.559317e+08,1.363281e+33,4.993340e+27,4.997767e+27,4.997764e+27,5.002186e+27,7.795305e+34,2.924931e+05
7.240928e+05,7.592095e+14,-7.559317e+08,-7.567970e+08,-7.567985e+08,-7.576650e+08,1.368279e+33,5.002186e+27,5.006603e+27,5.006600e+27,5.011012e+27,7.768656e+34,2.915344e+05
7.250927e+05,7.584527e+14,-7.576650e+08,-7.585328e+08,-7.585344e+08,-7.594035e+08,1.373286e+33,5.011012e+27,5.015419e+27,5.015416e+27,5.019818e+27,7.742011e+34,2.905775e+05
7.260927e+05,7.576942e+14,-7.594035e+08,-7.602738e+08,-7.602754e+08,-7.611470e+08,1.378301e+33,5.019818e+27,5.024214e+27,5.024211e+27,5.028603e+27,7.715370e+34,2.896224e+05
7.270927e+05,7.569339e+14,-7.611470e+08,-7.620199e+08,-7.620215e+08,-7.628956e+08,1.383325e+33,5.028603e+27,5.032990e+27,5.032987e+27,5.037368e+27,7.688732e+34,2.886691e+05
7.280927e+05,7.561719e+14,-7.628956e+08,-7.637711e+08,-7.637727e+08,-7.646495e+08,1.388358e+33,5.037368e+27,5.041745e+27,5.041742e+27,5.046113e+27,7.662100e+34,2.877174e+05
7.290927e+05,7.554082e+14,-7.646495e+08,-7.655276e+08,-7.655291e+08,-7.664085e+08,1.393400e+33,5.046113e+27,5.050479e+27,5.050476e+27,5.054837e+27,7.635472e+34,2.867676e+05
7.300927e+05,7.546426e+14,-7.664085e+08,-7.672892e+08,-7.672908e+08,-7.681728e+08,1.398450e+33,5.054837e+27,5.059192e+27,5.059189e+27,5.063540e+27,7.608848e+34,2.858195e+05
7.310927e+05,7.538754e+14,-7.681728e+08,-7.690561e+08,-7.690577e+08,-7.699424e+08,1.403509e+33,5.063540e+27,5.067885e+27,5.067882e+27,5.072221e+27,7.582230e+34,2.848731e+05
7.320927e+05,7.531063e+14,-7.699424e+08,-7.708283e+08,-7.708299e+08,-7.717172e+08,1.408577e+33,5.072221e+27,5.076556e+27,5.076553e+27,5.080882e+27,7.555617e+34,2.839284e+05
7.330927e+05,7.523355e+14,-7.717172e+08,-7.726059e+08,-7.726075e+08,-7.734975e+08,1.413654e+33,5.080882e+27,5.085205e+27,5.085202e+27,5.089520e+27,7.529009e+34,2.829855e+05
7.340927e+05,7.515629e+14,-7.734975e+08,-7.743888e+08,-7.743904e+08,-7.752831e+08,1.418739e+33,5.089521e+27,5.093833e+27,5.093830e+27,5.098138e+27,7.502406e+34,2.820442e+05
7.350926e+05,7.507885e+14,-7.752831e+08,-7.761771e+08,-7.761787e+08,-7.770741e+08,1.423833e+33,5.098138e+27,5.102439e+27,5.102436e+27,5.106733e+27,7.475809e+34,2.811047e+05
7.360926e+05,7.500123e+14,-7.770741e+08,-7.779709e+08,-7.779724e+08,-7.788706e+08,1.428935e+33,5.106733e+27,5.111024e+27,5.111021e+27,5.115306e+27,7.449218e+34,2.801669e+05
7.370926e+05,7.492344e+14,-7.788706e+08,-7.797701e+08,-7.797717e+08,-7.806726e+08,1.434046e+33,5.115306e+27,5.119586e+27,5.119583e+27,5.123857e+27,7.422633e+34,2.792307e+05
7.380926e+05,7.484546e+14,-7.806726e+08,-7.815748e+08,-7.815764e+08,-7.824801e+08,1.439166e+33,5.123857e+27,5.128125e+27,5.128122e+27,5.132385e+27,7.396054e+34,2.782962e+05
7.390926e+05,7.476730e+14,-7.824801e+08,-7.833851e+08,-7.833867e+08,-7.842932e+08,1.444294e+33,5.132385e+27,5.136642e+27,5.136639e+27,5.140890e+27,7.369481e+34,2.773634e+05
7.400926e+05,7.468897e+14,-7.842932e+08,-7.852010e+08,-7.852026e+08,-7.861119e+08,1.449430e+33,5.140890e+27,5.145136e+27,5.145133e+27,5.149373e+27,7.342915e+34,2.764323e+05
7.410926e+05,7.461045e+14,-7.861119e+08,-7.870225e+08,-7.870241e+08,-7.879362e+08,1.454575e+33,5.149373e+27,5.153607e+27,5.153604e+27,5.157833e+27,7.316355e+34,2.755028e+05
7.420926e+05,7.453175e+14,-7.879362e+08,-7.888497e+08,-7.888513e+08,-7.897662e+08,1.459729e+33,5.157833e+27,5.162055e+27,5.162052e+27,5.166269e+27,7.289802e+34,2.745750e+05
7.430926e+05,7.445286e+14,-7.897663e+08,-7.906826e+08,-7.906842e+08,-7.916020e+08,1.464891e+33,5.166269e+27,5.170480e+27,5.170477e+27,5.174682e+27,7.263257e+34,2.736488e+05
7.440926e+05,7.437379e+14,-7.916020e+08,-7.925213e+08,-7.925228e+08,-7.934435e+08,1.470061e+33,5.174682e+27,5.178881e+27,5.178878e+27,5.183071e+27,7.236719e+34,2.727243e+05
7.450925e+05,7.429454e+14,-7.934435e+08,-7.943657e+08,-7.943673e+08,-7.952909e+08,1.475240e+33,5.183071e+27,5.187258e+27,5.187255e+27,5.191436e+27,7.210188e+34,2.718014e+05
7.460925e+05,7.421511e+14,-7.952909e+08,-7.962159e+08,-7.962175e+08,-7.971441e+08,1.480427e+33,5.191436e+27,5.195611e+27,5.195608e+27,5.199777e+27,7.183664e+34,2.708801e+05
7.470925e+05,7.413549e+14,-7.971441e+08,-7.980721e+08,-7.980736e+08,-7.990031e+08,1.485623e+33,5.199777e+27,5.203940e+27,5.203937e+27,5.208093e+27,7.157149e+34,2.699604e+05
7.480925e+05,7.405568e+14,-7.990031e+08,-7.999341e+08,-7.999357e+08,-8.008681e+08,1.490827e+33,5.208093e+27,5.212244e+27,5.212241e+27,5.216386e+27,7.130641e+34,2.690424e+05
7.490925e+05,7.397569e+14,-8.008681e+08,-8.018021e+08,-8.018036e+08,-8.027391e+08,1.496039e+33,5.216386e+27,5.220524e+27,5.220521e+27,5.224653e+27,7.104142e+34,2.681259e+05
7.500925e+05,7.389551e+14,-8.027391e+08,-8.036760e+08,-8.036776e+08,-8.046161e+08,1.501259e+33,5.224653e+27,5.228779e+27,5.228776e+27,5.232895e+27,7.077651e+34,2.672110e+05
7.510925e+05,7.381514e+14,-8.046161e+08,-8.055561e+08,-8.055576e+08,-8.064991e+08,1.506488e+33,5.232895e+27,5.237009e+27,5.237006e+27,5.241113e+27,7.051168e+34,2.662978e+05
7.520925e+05,7.373459e+14,-8.064991e+08,-8.074421e+08,-8.074437e+08,-8.083883e+08,1.511725e+33,5.241113e+27,5.245214e+27,5.245210e+27,5.249305e+27,7.024694e+34,2.653861e+05
7.530925e+05,7.365384e+14,-8.083883e+08,-8.093343e+08,-8.093359e+08,-8.102835e+08,1.516970e+33,5.249305e+27,5.253393e+27,5.253389e+27,5.257471e+27,6.998229e+34,2.644759e+05
7.540925e+05,7.357291e+14,-8.102835e+08,-8.112327e+08,-8.112343e+08,-8.121850e+08,1.522224e+33,5.257471e+27,5.261546e+27,5.261543e+27,5.265612e+27,6.971773e+34,2.635674e+05
7.550924e+05,7.349179e+14,-8.121850e+08,-8.131373e+08,-8.131388e+08,-8.140927e+08,1.527485e+33,5.265612e+27,5.269674e+27,5.269671e+27,5.273726e+27,6.945327e+34,2.626604e+05
7.560924e+05,7.341047e+14,-8.140927e+08,-8.150481e+08,-8.150497e+08,-8.160067e+08,1.532755e+33,5.273726e+27,5.277776e+27,5.277772e+27,5.281815e+27,6.918890e+34,2.617550e+05
7.570924e+05,7.332897e+14,-8.160067e+08,-8.169652e+08,-8.169668e+08,-8.179270e+08,1.538032e+33,5.281815e+27,5.285851e+27,5.285847e+27,5.289877e+27,6.892462e+34,2.608511e+05
7.580924e+05,7.324727e+14,-8.179270e+08,-8.188887e+08,-8.188903e+08,-8.198536e+08,1.543318e+33,5.289877e+27,5.293899e+27,5.293896e+27,5.297912e+27,6.866044e+34,2.599487e+05
7.590924e+05,7.316539e+14,-8.198536e+08,-8.208186e+08,-8.208201e+08,-8.217867e+08,1.548612e+33,5.297912e+27,5.301921e+27,5.301918e+27,5.305920e+27,6.839636e+34,2.590479e+05
7.600924e+05,7.308330e+14,-8.217867e+08,-8.227548e+08,-8.227564e+08,-8.237262e+08,1.553914e+33,5.305920e+27,5.309916e+27,5.309913e+27,5.313902e+27,6.813239e+34,2.581486e+05
7.610924e+05,7.300103e+14,-8.237262e+08,-8.246976e+08,-8.246992e+08,-8.256722e+08,1.559224e+33,5.313902e+27,5.317884e+27,5.317880e+27,5.321856e+27,6.786852e+34,2.572509e+05
7.620924e+05,7.291856e+14,-8.256722e+08,-8.266469e+08,-8.266485e+08,-8.276248e+08,1.564542e+33,5.321856e+27,5.325824e+27,5.325821e+27,5.329782e+27,6.760475e+34,2.563546e+05
7.630924e+05,7.283590e+14,-8.276248e+08,-8.286028e+08,-8.286043e+08,-8.295840e+08,1.569867e+33,5.329782e+27,5.333737e+27,5.333733e+27,5.337681e+27,6.734109e+34,2.554599e+05
7.640924e+05,7.275304e+14,-8.295840e+08,-8.305653e+08,-8.305668e+08,-8.315498e+08,1.575201e+33,5.337681e+27,5.341622e+27,5.341618e+27,5.345552e+27,6.707754e+34,2.545667e+05
7.650923e+05,7.266998e+14,-8.315498e+08,-8.325345e+08,-8.325360e+08,-8.335223e+08,1.580543e+33,5.345552e+27,5.349478e+27,5.349475e+27,5.353394e+27,6.681410e+34,2.536749e+05
7.660923e+05,7.258673e+14,-8.335223e+08,-8.345104e+08,-8.345119e+08,-8.355016e+08,1.585892e+33,5.353394e+27,5.357307e+27,5.357303e+27,5.361208e+27,6.655078e+34,2.527847e+05
7.670923e+05,7.250328e+14,-8.355016e+08,-8.364930e+08,-8.364946e+08,-8.374877e+08,1.591249e+33,5.361208e+27,5.365107e+27,5.365103e+27,5.368994e+27,6.628757e+34,2.518959e+05
7.680923e+05,7.241963e+14,-8.374877e+08,-8.384825e+08,-8.384841e+08,-8.394806e+08,1.596614e+33,5.368994e+27,5.372878e+27,5.372874e+27,5.376751e+27,6.602447e+34,2.510086e+05
7.690923e+05,7.233578e+14,-8.394806e+08,-8.404789e+08,-8.404804e+08,-8.414804e+08,1.601987e+33,5.376751e+27,5.380620e+27,5.380616e+27,5.384478e+27,6.576150e+34,2.501228e+05
7.700923e+05,7.225173e+14,-8.414804e+08,-8.424822e+08,-8.424837e+08,-8.434872e+08,1.607368e+33,5.384478e+27,5.388333e+27,5.388329e+27,5.392176e+27,6.549865e+34,2.492384e+05
7.710923e+05,7.216749e+14,-8.434872e+08,-8.444924e+08,-8.444940e+08,-8.455009e+08,1.612756e+33,5.392176e+27,5.396016e+27,5.396012e+27,5.399845e+27,6.523592e+34,2.483556e+05
7.720923e+05,7.208304e+14,-8.455009e+08,-8.465097e+08,-8.465112e+08,-8.475218e+08,1.618152e+33,5.399845e+27,5.403670e+27,5.403666e+27,5.407484e+27,6.497331e+34,2.474741e+05
7.730923e+05,7.199839e+14,-8.475218e+08,-8.485341e+08,-8.485356e+08,-8.495497e+08,1.623556e+33,5.407484e+27,5.411294e+27,5.411290e+27,5.415092e+27,6.471083e+34,2.465941e+05
7.740923e+05,7.191354e+14,-8.495497e+08,-8.505656e+08,-8.505671e+08,-8.515848e+08,1.628967e+33,5.415092e+27,5.418887e+27,5.418883e+27,5.422671e+27,6.444848e+34,2.457155e+05
7.750922e+05,7.182848e+14,-8.515848e+08,-8.526043e+08,-8.526058e+08,-8.536271e+08,1.634386e+33,5.422671e+27,5.426451e+27,5.426447e+27,5.430219e+27,6.418626e+34,2.448384e+05
7.760922e+05,7.174322e+14,-8.536271e+08,-8.546502e+08,-8.546517e+08,-8.556767e+08,1.639812e+33,5.430219e+27,5.433983e+27,5.433979e+27,5.437736e+27,6.392417e+34,2.439627e+05
7.770922e+05,7.165776e+14,-8.556767e+08,-8.567034e+08,-8.567050e+08,-8.577335e+08,1.645246e+33,5.437736e+27,5.441485e+27,5.441481e+27,5.445222e+27,6.366221e+34,2.430884e+05
7.780922e+05,7.157209e+14,-8.577335e+08,-8.587640e+08,-8.587655e+08,-8.597978e+08,1.650687e+33,5.445222e+27,5.448955e+27,5.448952e+27,5.452677e+27,6.340040e+34,2.422156e+05
7.790922e+05,7.148621e+14,-8.597978e+08,-8.608320e+08,-8.608335e+08,-8.618695e+08,1.656136e+33,5.452677e+27,5.456395e+27,5.456391e+27,5.460101e+27,6.313872e+34,2.413441e+05
7.800922e+05,7.140013e+14,-8.618695e+08,-8.629074e+08,-8.629090e+08,-8.639487e+08,1.661593e+33,5.460101e+27,5.463802e+27,5.463798e+27,5.467492e+27,6.287718e+34,2.404741e+05
7.810922e+05,7.131384e+14,-8.639487e+08,-8.649904e+08,-8.649920e+08,-8.660355e+08,1.667056e+33,5.467492e+27,5.471178e+27,5.471174e+27,5.474852e+27,6.261578e+34,2.396054e+05
7.820922e+05,7.122734e+14,-8.660355e+08,-8.670810e+08,-8.670825e+08,-8.681299e+08,1.672528e+33,5.474852e+27,5.478522e+27,5.478518e+27,5.482180e+27,6.235453e+34,2.387381e+05
7.830922e+05,7.114063e+14,-8.681299e+08,-8.691792e+08,-8.691807e+08,-8.702319e+08,1.678006e+33,5.482180e+27,5.485833e+27,5.485829e+27,5.489475e+27,6.209342e+34,2.378723e+05
7.840922e+05,7.105372e+14,-8.702319e+08,-8.712851e+08,-8.712866e+08,-8.723417e+08,1.683492e+33,5.489475e+27,5.493112e+27,5.493108e+27,5.496737e+27,6.183246e+34,2.370078e+05
7.850921e+05,7.096659e+14,-8.723417e+08,-8.733987e+08,-8.734003e+08,-8.744592e+08,1.688985e+33,5.496737e+27,5.500358e+27,5.500354e+27,5.503967e+27,6.157165e+34,2.361446e+05
7.860921e+05,7.087925e+14,-8.744592e+08,-8.755202e+08,-8.755217e+08,-8.765847e+08,1.694485e+33,5.503967e+27,5.507571e+27,5.507567e+27,5.511163e+27,6.131099e+34,2.352829e+05
7.870921e+05,7.079170e+14,-8.765847e+08,-8.776496e+08,-8.776511e+08,-8.787180e+08,1.699993e+33,5.511163e+27,5.514750e+27,5.514746e+27,5.518326e+27,6.105048e+34,2.344225e+05
7.880921e+05,7.070393e+14,-8.787180e+08,-8.797869e+08,-8.797884e+08,-8.808593e+08,1.705507e+33,5.518326e+27,5.521896e+27,5.521892e+27,5.525455e+27,6.079014e+34,2.335634e+05
7.890921e+05,7.061596e+14,-8.808593e+08,-8.819322e+08,-8.819337e+08,-8.830086e+08,1.711029e+33,5.525455e+27,5.529009e+27,5.529004e+27,5.532550e+27,6.052995e+34,2.327057e+05
7.900921e+05,7.052776e+14,-8.830086e+08,-8.840855e+08,-8.840871e+08,-8.851660e+08,1.716558e+33,5.532550e+27,5.536087e+27,5.536082e+27,5.539611e+27,6.026991e+34,2.318494e+05
7.910921e+05,7.043936e+14,-8.851660e+08,-8.862470e+08,-8.862486e+08,-8.873316e+08,1.722094e+33,5.539611e+27,5.543130e+27,5.543126e+27,5.546637e+27,6.001005e+34,2.309944e+05
7.920921e+05,7.035073e+14,-8.873316e+08,-8.884168e+08,-8.884183e+08,-8.895055e+08,1.727637e+33,5.546637e+27,5.550139e+27,5.550135e+27,5.553628e+27,5.975034e+34,2.301407e+05
7.930921e+05,7.026189e+14,-8.895055e+08,-8.905947e+08,-8.905963e+08,-8.916876e+08,1.733187e+33,5.553628e+27,5.557113e+27,5.557109e+27,5.560585e+27,5.949080e+34,2.292883e+05
7.940921e+05,7.017283e+14,-8.916876e+08,-8.927810e+08,-8.927826e+08,-8.938781e+08,1.738744e+33,5.560585e+27,5.564052e+27,5.564048e+27,5.567506e+27,5.923143e+34,2.284373e+05
7.950920e+05,7.008355e+14,-8.938781e+08,-8.949757e+08,-8.949773e+08,-8.960770e+08,1.744308e+33,5.567506e+27,5.570956e+27,5.570951e+27,5.574392e+27,5.897223e+34,2.275876e+05
7.960920e+05,6.999406e+14,-8.960770e+08,-8.971789e+08,-8.971804e+08,-8.982844e+08,1.749879e+33,5.574392e+27,5.577824e+27,5.577819e+27,5.581242e+27,5.871320e+34,2.267392e+05
7.970920e+05,6.990434e+14,-8.982844e+08,-8.993906e+08,-8.993921e+08,-9.005004e+08,1.755457e+33,5.581242e+27,5.584656e+27,5.584651e+27,5.588056e+27,5.845434e+34,2.258921e+05
7.980920e+05,6.981440e+14,-9.005004e+08,-9.016109e+08,-9.016124e+08,-9.027250e+08,1.761042e+33,5.588056e+27,5.591451e+27,5.591447e+27,5.594833e+27,5.819566e+34,2.250463e+05
7.990920e+05,6.972424e+14,-9.027250e+08,-9.038398e+08,-9.038414e+08,-9.049584e+08,1.766633e+33,5.594833e+27,5.598211e+27,5.598206e+27,5.601574e+27,5.793716e+34,2.242018e+05
8.000920e+05,6.963386e+14,-9.049584e+08,-9.060776e+08,-9.060791e+08,-9.072005e+08,1.772231e+33,5.601574e+27,5.604933e+27,5.604929e+27,5.608278e+27,5.767884e+34,2.233586e+05
8.010920e+05,6.954325e+14,-9.072005e+08,-9.083241e+08,-9.083256e+08,-9.094514e+08,1.777836e+33,5.608278e+27,5.611619e+27,5.611614e+27,5.614945e+27,5.742070e+34,2.225166e+05
8.020920e+05,6.945242e+14,-9.094514e+08,-9.105795e+08,-9.105810e+08,-9.117113e+08,1.783448e+33,5.614945e+27,5.618267e+27,5.618262e+27,5.621574e+27,5.716274e+34,2.216760e+05
8.030920e+05,6.936136e+14,-9.117113e+08,-9.128439e+08,-9.128454e+08,-9.139802e+08,1.789066e+33,5.621574e+27,5.624877e+27,5.624873e+27,5.628166e+27,5.690497e+34,2.208366e+05
8.040920e+05,6.927008e+14,-9.139802e+08,-9.151173e+08,-9.151188e+08,-9.162582e+08,1.794691e+33,5.628166e+27,5.631450e+27,5.631445e+27,5.634720e+27,5.664739e+34,2.199985e+05
8.050919e+05,6.917857e+14,-9.162582e+08,-9.173998e+08,-9.174013e+08,-9.185453e+08,1.800322e+33,5.634720e+27,5.637984e+27,5.637980e+27,5.641235e+27,5.639000e+34,2.191616e+05
8.060919e+05,6.908683e+14,-9.185453e+08,-9.196915e+08,-9.196930e+08,-9.208416e+08,1.805960e+33,5.641235e+27,5.644481e+27,5.644476e+27,5.647712e+27,5.613280e+34,2.183260e+05
8.070919e+05,6.899486e+14,-9.208416e+08,-9.219925e+08,-9.219940e+08,-9.231472e+08,1.811604e+33,5.647712e+27,5.650938e+27,5.650933e+27,5.654150e+27,5.587579e+34,2.174917e+05
8.080919e+05,6.890266e+14,-9.231472e+08,-9.243028e+08,-9.243043e+08,-9.254622e+08,1.817255e+33,5.654150e+27,5.657356e+27,5.657352e+27,5.660549e+27,5.561898e+34,2.166585e+05
8.090919e+05,6.881023e+14,-9.254622e+08,-9.266225e+08,-9.266240e+08,-9.277867e+08,1.822912e+33,5.660549e+27,5.663736e+27,5.663731e+27,5.666908e+27,5.536237e+34,2.158267e+05
8.100919e+05,6.871757e+14,-9.277867e+08,-9.289517e+08,-9.289533e+08,-9.301207e+08,1.828576e+33,5.666908e+27,5.670075e+27,5.670070e+27,5.673228e+27,5.510596e+34,2.149960e+05
8.110919e+05,6.862468e+14,-9.301207e+08,-9.312905e+08,-9.312921e+08,-9.324643e+08,1.834246e+33,5.673228e+27,5.676375e+27,5.676370e+27,5.679507e+27,5.484975e+34,2.141666e+05
8.120919e+05,6.853155e+14,-9.324643e+08,-9.336390e+08,-9.336405e+08,-9.348176e+08,1.839922e+33,5.679507e+27,5.682634e+27,5.682630e+27,5.685747e+27,5.459375e+34,2.133384e+05
8.130919e+05,6.843819e+14,-9.348176e+08,-9.359972e+08,-9.359987e+08,-9.371807e+08,1.845605e+33,5.685747e+27,5.688854e+27,5.688849e+27,5.691945e+27,5.433796e+34,2.125115e+05
8.140919e+05,6.834459e+14,-9.371807e+08,-9.383652e+08,-9.383668e+08,-9.395537e+08,1.851294e+33,5.691945e+27,5.695032e+27,5.695027e+27,5.698103e+27,5.408237e+34,2.116857e+05
8.150918e+05,6.825075e+14,-9.395537e+08,-9.407432e+08,-9.407447e+08,-9.419367e+08,1.856989e+33,5.698103e+27,5.701169e+27,5.701164e+27,5.704220e+27,5.382699e+34,2.108612e+05
8.160918e+05,6.815668e+14,-9.419367e+08,-9.431311e+08,-9.431326e+08,-9.443296e+08,1.862690e+33,5.704220e+27,5.707265e+27,5.707260e+27,5.710295e+27,5.357183e+34,2.100378e+05
8.170918e+05,6.806237e+14,-9.443296e+08,-9.455291e+08,-9.455307e+08,-9.467327e+08,1.868397e+33,5.710295e+27,5.713320e+27,5.713314e+27,5.716328e+27,5.331688e+34,2.092157e+05
8.180918e+05,6.796781e+14,-9.467327e+08,-9.479373e+08,-9.479389e+08,-9.491460e+08,1.874110e+33,5.716328e+27,5.719332e+27,5.719327e+27,5.722320e+27,5.306215e+34,2.083947e+05
8.190918e+05,6.787302e+14,-9.491460e+08,-9.503558e+08,-9.503573e+08,-9.515696e+08,1.879830e+33,5.722320e+27,5.725302e+27,5.725297e+27,5.728269e+27,5.280764e+34,2.075749e+05
8.200918e+05,6.777799e+14,-9.515696e+08,-9.527846e+08,-9.527861e+08,-9.540036e+08,1.885555e+33,5.728269e+27,5.731230e+27,5.731224e+27,5.734175e+27,5.255335e+34,2.067564e+05
8.210918e+05,6.768271e+14,-9.540036e+08,-9.552238e+08,-9.552253e+08,-9.564481e+08,1.891286e+33,5.734175e+27,5.737114e+27,5.737109e+27,5.740038e+27,5.229929e+34,2.059389e+05
8.220918e+05,6.758719e+14,-9.564481e+08,-9.576736e+08,-9.576751e+08,-9.589032e+08,1.897023e+33,5.740038e+27,5.742956e+27,5.742951e+27,5.745858e+27,5.204545e+34,2.051227e+05
8.230918e+05,6.749142e+14,-9.589032e+08,-9.601340e+08,-9.601355e+08,-9.613689e+08,1.902766e+33,5.745858e+27,5.748754e+27,5.748749e+27,5.751634e+27,5.179184e+34,2.043076e+05
8.240918e+05,6.739541e+14,-9.613689e+08,-9.626051e+08,-9.626066e+08,-9.638455e+08,1.908515e+33,5.751634e+27,5.754508e+27,5.754503e+27,5.757366e+27,5.153846e+34,2.034937e+05
8.250917e+05,6.729915e+14,-9.638455e+08,-9.650870e+08,-9.650886e+08,-9.663328e+08,1.914269e+33,5.757366e+27,5.760218e+27,5.760213e+27,5.763054e+27,5.128531e+34,2.026810e+05
8.260917e+05,6.720264e+14,-9.663328e+08,-9.675798e+08,-9.675814e+08,-9.688312e+08,1.920029e+33,5.763054e+27,5.765884e+27,5.765878e+27,5.768697e+27,5.103239e+34,2.018693e+05
8.270917e+05,6.710588e+14,-9.688312e+08,-9.700837e+08,-9.700852e+08,-9.713405e+08,1.925795e+33,5.768697e+27,5.771504e+27,5.771499e+27,5.774295e+27,5.077971e+34,2.010589e+05
8.280917e+05,6.700888e+14,-9.713405e+08,-9.725986e+08,-9.726002e+08,-9.738611e+08,1.931567e+33,5.774295e+27,5.777080e+27,5.777075e+27,5.779848e+27,5.052727e+34,2.002496e+05
8.290917e+05,6.691162e+14,-9.738611e+08,-9.751248e+08,-9.751264e+08,-9.763929e+08,1.937344e+33,5.779848e+27,5.782610e+27,5.782605e+27,5.785356e+27,5.027508e+34,1.994414e+05
